Murrunkan-1,Pavattakulam-1,Nachchiduva-1,Vavniya-1,Mannr-1,Apura-1,Kappachichiya-1,Murrunkan,Pavattakulam,Nachchiduva,Vavniya,Mannr,Apura,Kappachichiya
0,0,0,0,0,0,9.49,0,0,0,0,0,0,0.1043
0,0,0,0,0,0,10.43,0,0,0,0,0,0,0.0944
0,0,0,0,0,0,9.44,0,0,0,0,0,0,0.0902
0,0,0,0,0,0,9.02,0,0,0,0,0,0,0.0853
0,0,0,0,0,0,8.53,0,0,0,0,0,0,0.08
0,0,0,0,0,0,8,0,0,0,0,0,0,0.0737
0,0,0,0,0,0,7.37,0,0,0,0,0,0,0.0658
0,0,0,0,0,0,6.58,0,0,0,0,0,0,0.0896
0,0,0,0,0,0,8.96,0,0,29.7,8.4,0,27.5,0.1793
0,0,29.7,8.4,0,27.5,17.93,0,0,0,0,0,0,0.1761
0,0,0,0,0,0,17.61,0,0,0,0,0,0,0.1165
0,0,0,0,0,0,11.65,0,0,0,0,0,0,0.0915
0,0,0,0,0,0,9.15,0,0,0,0,0,0,0.0488
0,0,0,0,0,0,4.88,0,0,0,0,0,0.4,0.0392
0,0,0,0,0,0.4,3.92,0,0,0,0,0,0,0.0359
0,0,0,0,0,0,3.59,0,0,0,0,0,0,0.0497
0,0,0,0,0,0,4.97,0,0,0,0,0,0,0.0875
0,0,0,0,0,0,8.75,0,0,0,0,0,0,0.0846
0,0,0,0,0,0,8.46,0,0,0,0,0,0,0.0677
0,0,0,0,0,0,6.77,0,0,0,5.3,1.3,6,0.0571
0,0,0,5.3,1.3,6,5.71,1,0,0,0,0,0,0.0859
1,0,0,0,0,0,8.59,0,0,0,0,0,0,0.0744
0,0,0,0,0,0,7.44,0,0,0,0,0.1,0,0.0746
0,0,0,0,0.1,0,7.46,0,0,0,0,0,0,0.0626
0,0,0,0,0,0,6.26,0,0,0,0,0,0,0.0751
0,0,0,0,0,0,7.51,0,0,0,0,0,0,0.0663
0,0,0,0,0,0,6.63,0,0,0,0,0,0,0.0498
0,0,0,0,0,0,4.98,0,0,0,0,0,0,0.0442
0,0,0,0,0,0,4.42,0,0,0,0,0,0,0.0394
0,0,0,0,0,0,3.94,0,0,0,5.5,0,0,0.0377
0,0,0,5.5,0,0,3.77,0,0,0,0.3,0,0,0.0351
0,0,0,0.3,0,0,3.51,0,0,0,0,0,0,0.0314
0,0,0,0,0,0,3.14,0,0,0,0,0,0,0.0283
0,0,0,0,0,0,2.83,0,0,0,0,0,0,0.032
0,0,0,0,0,0,3.2,0,0,0,0,0,0,0.0246
0,0,0,0,0,0,2.46,0,0,10,0,0,0,0.0216
0,0,10,0,0,0,2.16,5.7,0,50.1,0,0,48.6,0.0285
5.7,0,50.1,0,0,48.6,2.85,0,0,47.1,1.6,0,19.5,0.0353
0,0,47.1,1.6,0,19.5,3.53,0,0,0,0,0,0,0.1415
0,0,0,0,0,0,14.15,0,0,0,0,0,0.7,0.1368
0,0,0,0,0,0.7,13.68,4.9,0,0,0,0,1.8,0.1007
4.9,0,0,0,0,1.8,10.07,2.8,0,0,8.4,12.8,0,0.049
2.8,0,0,8.4,12.8,0,4.9,0,0,0,0,0,0,0.043
0,0,0,0,0,0,4.3,0,0,0,0,0,0,0.0327
0,0,0,0,0,0,3.27,0,0,0,0,0,0,0.028
0,0,0,0,0,0,2.8,0,0,0,14.8,0,0,0.0198
0,0,0,14.8,0,0,1.98,0,0,0,10.7,0,42.4,0.0177
0,0,0,10.7,0,42.4,1.77,0,0,2,0,2.5,0.2,0.017
0,0,2,0,2.5,0.2,1.7,0,0,0,0,0,3.6,0.058
0,0,0,0,0,3.6,5.8,0,0,6.7,2.8,0,13.5,0.0485
0,0,6.7,2.8,0,13.5,4.85,0,0,0,0.3,4.2,1.4,0.1054
0,0,0,0.3,4.2,1.4,10.54,0,0,0,0,0,0,0.0971
0,0,0,0,0,0,9.71,0,5,0,0,0,0,0.1126
0,5,0,0,0,0,11.26,64,0,0,12.8,12.9,53.1,0.1031
64,0,0,12.8,12.9,53.1,10.31,86.1,15,0,0,6.8,2.2,0.0999
86.1,15,0,0,6.8,2.2,9.99,0,20,0,1.1,0,0.2,0.1535
0,20,0,1.1,0,0.2,15.35,0,0,0,0,0,0,0.1539
0,0,0,0,0,0,15.39,0,0,0,0,1.9,0,0.1358
0,0,0,0,1.9,0,13.58,0,0,2.5,4,0,4.7,0.0749
0,0,2.5,4,0,4.7,7.49,0,0,10,0,0,0,0.0614
0,0,10,0,0,0,6.14,0,0,0,0,0,0,0.0488
0,0,0,0,0,0,4.88,0,0,13.6,0.9,0.7,3.1,0.0371
0,0,13.6,0.9,0.7,3.1,3.71,0,42,26.8,14.1,1.4,13.8,0.0308
0,42,26.8,14.1,1.4,13.8,3.08,0,0,0,14,0.6,0.3,0.0549
0,0,0,14,0.6,0.3,5.49,5,0,0,0,0,0,0.1148
5,0,0,0,0,0,11.48,9.8,0,0,0,3.6,5.1,0.1002
9.8,0,0,0,3.6,5.1,10.02,0,9,0,0,1.5,0,0.1166
0,9,0,0,1.5,0,11.66,0,0,0,0,0,0,0.0995
0,0,0,0,0,0,9.95,0,0,0,0,0,0,0.0935
0,0,0,0,0,0,9.35,0,0,0,1,0,0,0.0757
0,0,0,1,0,0,7.57,0,0,0,0,0,0,0.0908
0,0,0,0,0,0,9.08,0,0,0,0,0,0,0.0743
0,0,0,0,0,0,7.43,0,0,0,0,0,0,0.0668
0,0,0,0,0,0,6.68,0,0,0,0,0,0,0.0627
0,0,0,0,0,0,6.27,0,0,0,0,0,0,0.0654
0,0,0,0,0,0,6.54,0,0,0,0,0,0,0.0631
0,0,0,0,0,0,6.31,0,0,0,21.5,0,0.2,0.0617
0,0,0,21.5,0,0.2,6.17,0,0,0,0,0,0,0.0674
0,0,0,0,0,0,6.74,0,0,0,0,0,0,0.0637
0,0,0,0,0,0,6.37,0,0,0,0,0,0,0.0617
0,0,0,0,0,0,6.17,0,0,0,0,0,0,0.0671
0,0,0,0,0,0,6.71,0,0,0,0,0,0,0.0683
0,0,0,0,0,0,6.83,0,0,0,0,0,0,0.0656
0,0,0,0,0,0,6.56,0,0,0,0,0,0,0.0639
0,0,0,0,0,0,6.39,0,0,0,0,0,0,0.0629
0,0,0,0,0,0,6.29,0,0,0,0,0,0,0.0583
0,0,0,0,0,0,5.83,0,0,0,0,0,0,0.0547
0,0,0,0,0,0,5.47,0,0,0,0,0,0,0.0493
0,0,0,0,0,0,4.93,0,0,0,0,0,0,0.0449
0,0,0,0,0,0,4.49,0,0,0,0,0,0,0.0406
0,0,0,0,0,0,4.06,0,0,0,0,0,0,0.0355
0,0,0,0,0,0,3.55,0,0,0,0,0,0,0.0328
0,0,0,0,0,0,3.28,0,0,0,0,0,0,0.04
0,0,0,0,0,0,4,0,0,0,0,0,0,0.0409
0,0,0,0,0,0,4.09,0,0,0,0,0,0,0.0434
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0.0367
0,0,0,0,0,0,3.67,0,0,0,0,0,0,0.038
0,0,0,0,0,0,3.8,0,0,0,0,0,0,0.0474
0,0,0,0,0,0,4.74,0,0,0,0,0,0,0.0424
0,0,0,0,0,0,4.24,0,0,0,0,0,0,0.0378
0,0,0,0,0,0,3.78,0,0,0,0,0,0,0.0324
0,0,0,0,0,0,3.24,0,0,0,0,0,0,0.0274
0,0,0,0,0,0,2.74,0,0,0,0,0,0,0.0248
0,0,0,0,0,0,2.48,0,0,0,0,0,0,0.0378
0,0,0,0,0,0,3.78,0,0,0,0,0,0,0.0378
0,0,0,0,0,0,3.78,0,0,0,0,0,0,0.0344
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0.032
0,0,0,0,0,0,3.2,0,0,0,0,0,0,0.0474
0,0,0,0,0,0,4.74,0,0,0,0,0,0,0.0498
0,0,0,0,0,0,4.98,0,0,0,0,0,0,0.0439
0,0,0,0,0,0,4.39,0,0,0,0,0,0,0.0333
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0.0251
0,0,0,0,0,0,2.51,0,0,0,0,0,0,0.021
0,0,0,0,0,0,2.1,0,0,0,0,0,0,0.0192
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0.0194
0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.018
0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.0195
0,0,0,0,0,0,1.95,0,0,0,0,0,0,0.0172
0,0,0,0,0,0,1.72,0,0,0,0,0,0,0.0179
0,0,0,0,0,0,1.79,0,0,0,0,0,0,0.018
0,0,0,0,0,0,1.8,0,0,0,0,0,0,0.0189
0,0,0,0,0,0,1.89,0,0,0,0,0,0,0.0188
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0.0174
0,0,0,0,0,0,1.74,0,0,0,0,0,0,0.0205
0,0,0,0,0,0,2.05,0,0,0,0,0,0,0.0247
0,0,0,0,0,0,2.47,0,0,0,0,0,0,0.0251
0,0,0,0,0,0,2.51,0,0,0,0,0,0,0.0242
0,0,0,0,0,0,2.42,0,0,0,0,0,0,0.0387
0,0,0,0,0,0,3.87,0,0,0,0,0,0,0.0313
0,0,0,0,0,0,3.13,0,0,0,0,0,0,0.0137
0,0,0,0,0,0,1.37,0,0,0,0,0,0,0.0189
0,0,0,0,0,0,1.89,0,0,0,0,0,0,0.0181
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0.0174
0,0,0,0,0,0,1.74,0,0,0,0,0,0,0.0148
0,0,0,0,0,0,1.48,0,0,0,0,0,0,0.0107
0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.0131
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0.017
0,0,0,0,0,0,1.7,0,0,0,0,0,0,0.0175
0,0,0,0,0,0,1.75,0,0,0,0,0,0,0.023
0,0,0,0,0,0,2.3,0,0,0,0,0,0,0.0109
0,0,0,0,0,0,1.09,0,0,0,0,0,0,0.0126
0,0,0,0,0,0,1.26,0,0,0,0,0,0.7,0.0108
0,0,0,0,0,0.7,1.08,0,0,0,0,0,0,0.0154
0,0,0,0,0,0,1.54,0,18,0,1.3,0,1,0.0182
0,18,0,1.3,0,1,1.82,0,12,14,23.9,0,18.7,0.0251
0,12,14,23.9,0,18.7,2.51,0,30,0,0.8,0,3.5,0.042
0,30,0,0.8,0,3.5,4.2,0,0,0,0,0,0,0.0387
0,0,0,0,0,0,3.87,0,0,0,0,0,0,0.0267
0,0,0,0,0,0,2.67,0,0,0,0,0,0,0.0203
0,0,0,0,0,0,2.03,0,0,0,0,0,0,0.0167
0,0,0,0,0,0,1.67,0,0,0,0,0,0,0.0115
0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.0091
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.0068
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.0104
0,0,0,0,0,0,1.04,0,0,0,0,0,0,0.009
0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.0158
0,0,0,0,0,0,1.58,0,0,0,0,0,0,0.0293
0,0,0,0,0,0,2.93,0,0,0,0,0,0,0.0218
0,0,0,0,0,0,2.18,0,0,0,0,0,0,0.0166
0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.0133
0,0,0,0,0,0,1.33,0,0,0,0,0,0,0.0123
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0.0116
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0.0099
0,0,0,0,0,0,0.99,0,0,0,0,0,0,0.0086
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.0082
0,0,0,0,0,0,0.82,0,0,0,0,0,0,0.0188
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0.0346
0,0,0,0,0,0,3.46,0,0,0,0,0,0,0.0278
0,0,0,0,0,0,2.78,0,0,0,0,0,0,0.0547
0,0,0,0,0,0,5.47,0,0,0,0,0,0,0.0465
0,0,0,0,0,0,4.65,0,0,0,0,0,0,0.0231
0,0,0,0,0,0,2.31,0,0,0,0,0,0,0.0247
0,0,0,0,0,0,2.47,0,0,0,0,0,0,0.0232
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0.0181
0,0,0,0,0,0,1.81,0,0,0,0,0,0,0.0198
0,0,0,0,0,0,1.98,0,0,0,0,0,0,0.0206
0,0,0,0,0,0,2.06,0,0,0,0,0,0,0.0369
0,0,0,0,0,0,3.69,0,0,0,0,0,0,0.0323
0,0,0,0,0,0,3.23,0,0,0,0,0,0,0.0365
0,0,0,0,0,0,3.65,0,0,0,0,0,0,0.0257
0,0,0,0,0,0,2.57,0,0,0,0,0,0,0.0202
0,0,0,0,0,0,2.02,0,0,0,0,0,0,0.0165
0,0,0,0,0,0,1.65,0,0,0,0,0,0,0.0128
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0.011
0,0,0,0,0,0,1.1,0,0,0,0,0,0,0.0112
0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.0152
0,0,0,0,0,0,1.52,0,0,0,0,0,0,0.0132
0,0,0,0,0,0,1.32,0,0,0,0,0,0,0.0153
0,0,0,0,0,0,1.53,0,0,0,0,0,0,0.014
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.0115
0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.0099
0,0,0,0,0,0,0.99,0,0,0,0,0,0,0.0122
0,0,0,0,0,0,1.22,0,0,0,0,0,0,0.0104
0,0,0,0,0,0,1.04,0,0,0,0,0,0,0.0115
0,0,0,0,0,0,1.15,0,0,0,0,0,0,0.0101
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0.014
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0.0119
0,0,0,0,0,0,1.19,0,0,0,0,0,0,0.0068
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0.0071
0,0,0,0,0,0,0.71,0,0,0,0,0,0,0.0086
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.0078
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0.0084
0,0,0,0,0,0,0.84,0,0,0,0,4,0,0.0087
0,0,0,0,4,0,0.87,0,0,0,0,0,0,0.0074
0,0,0,0,0,0,0.74,0,0,0,0,0,0,0.0069
0,0,0,0,0,0,0.69,0,0,0,0,0,0,0.0065
0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.0062
0,0,0,0,0,0,0.62,0,0,0,0,0,0.4,0.0094
0,0,0,0,0,0.4,0.94,0,0,0,0,0,0,0.0079
0,0,0,0,0,0,0.79,0,0,0,0,0,0,0.0046
0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.0043
0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.0156
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.0155
0,0,0,0,0,0,1.55,0,0,0,7.5,0,0,0.0117
0,0,0,7.5,0,0,1.17,0,0,0,0,0,0,0.0087
0,0,0,0,0,0,0.87,0,0,0,0,0,0,0.0044
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.0039
0,0,0,0,0,0,0.39,0,0,0,0,0,0,0.0034
0,0,0,0,0,0,0.34,20,0,0,12.1,11.8,8.1,0.0029
20,0,0,12.1,11.8,8.1,0.29,23,14,2,22.7,33.4,7.7,0.0039
23,14,2,22.7,33.4,7.7,0.39,1,12,0,1.3,2,0,0.006
1,12,0,1.3,2,0,0.6,0,0,0,0,0,0,0.0075
0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.0061
0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.005
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.004
0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.0044
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.0051
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0.0048
0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.0035
0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.0033
0,0,0,0,0,0,0.33,0,0,0,34.3,0,0,0.0031
0,0,0,34.3,0,0,0.31,0,0,82,0,37.7,34.1,0.0031
0,0,82,0,37.7,34.1,0.31,1,0,4,1.5,0,2.4,0.0067
1,0,4,1.5,0,2.4,0.67,0,0,46,0.5,0,5.9,0.0054
0,0,46,0.5,0,5.9,0.54,16.4,0,98.5,5.3,2.7,94,0.0052
16.4,0,98.5,5.3,2.7,94,0.52,7.7,52,93.5,25.1,8.5,96.1,0.0055
7.7,52,93.5,25.1,8.5,96.1,0.55,43,42,39.5,0,0.5,66,1.0248
43,42,39.5,0,0.5,66,102.48,0,6,0,0,0.4,39.2,1.2372
0,6,0,0,0.4,39.2,123.72,6,24,54.6,17.4,28.3,36.9,0.4054
6,24,54.6,17.4,28.3,36.9,40.54,15,24,11,5.5,2.7,4.7,0.5905
15,24,11,5.5,2.7,4.7,59.05,36.2,6,5.2,0.2,13.2,0.5,0.2297
36.2,6,5.2,0.2,13.2,0.5,22.97,59.3,8,80.2,11.6,26.1,62.1,0.1268
59.3,8,80.2,11.6,26.1,62.1,12.68,15,45,28,39.5,25.9,36.6,0.2031
15,45,28,39.5,25.9,36.6,20.31,2,8,0,0.1,0.8,5.2,0.85
2,8,0,0.1,0.8,5.2,85,42,6,20,16.5,7.4,9,0.3215
42,6,20,16.5,7.4,9,32.15,22,0,50.4,45.6,16.3,22.7,0.213
22,0,50.4,45.6,16.3,22.7,21.3,0,48,0,9,0,2.1,0.3588
0,48,0,9,0,2.1,35.88,15.1,8,0,0,0,0,0.2234
15.1,8,0,0,0,0,22.34,0,0,0,1.2,41.4,0,0.1245
0,0,0,1.2,41.4,0,12.45,0,7,0,26.4,0,0.7,0.1137
0,7,0,26.4,0,0.7,11.37,43.2,93,62,100.9,75.4,74,0.1119
43.2,93,62,100.9,75.4,74,11.19,25.8,55,29.6,88.2,19.3,28.4,0.1571
25.8,55,29.6,88.2,19.3,28.4,15.71,15.3,12,3,22.8,17.8,1.8,0.5142
15.3,12,3,22.8,17.8,1.8,51.42,22.2,30,48,20.4,7.1,61.5,0.5098
22.2,30,48,20.4,7.1,61.5,50.98,6.2,4,4.6,5.5,1.1,2.2,0.8478
6.2,4,4.6,5.5,1.1,2.2,84.78,0,0,0,0,0,0,0.8244
0,0,0,0,0,0,82.44,0,0,0,0,0,0,0.2543
0,0,0,0,0,0,25.43,0,0,0,5.5,0,0.6,0.1469
0,0,0,5.5,0,0.6,14.69,0,0,0,5.6,0,0.3,0.4084
0,0,0,5.6,0,0.3,40.84,0,0,10,0.2,1.6,19.9,0.375
0,0,10,0.2,1.6,19.9,37.5,7.6,0,0,0.3,0.7,21.7,0.8229
7.6,0,0,0.3,0.7,21.7,82.29,18.5,0,0,10,1.9,67.4,0.4116
18.5,0,0,10,1.9,67.4,41.16,0,0,0,17.5,0,9,0.4197
0,0,0,17.5,0,9,41.97,0,0,0,0,0,0.2,0.2442
0,0,0,0,0,0.2,24.42,0,0,0,0,0,0.3,0.1678
0,0,0,0,0,0.3,16.78,0,0,3.4,0,5,0,0.1289
0,0,3.4,0,5,0,12.89,0,0,2,6.5,0,0,0.1395
0,0,2,6.5,0,0,13.95,0,0,0,0.2,0,7.4,0.1278
0,0,0,0.2,0,7.4,12.78,0,0,0,2.6,0,6.4,0.1289
0,0,0,2.6,0,6.4,12.89,0,0,0,0,0,0,0.1752
0,0,0,0,0,0,17.52,0,0,0,0,0,0,0.1478
0,0,0,0,0,0,14.78,0,0,0,0,0,0,0.1398
0,0,0,0,0,0,13.98,0,0,0,0,0,0,0.1319
0,0,0,0,0,0,13.19,0,0,0,0,0,0,0.1234
0,0,0,0,0,0,12.34,0,0,0,22.9,0,0,0.1168
0,0,0,22.9,0,0,11.68,0,0,0,2.4,0,0.5,0.1108
0,0,0,2.4,0,0.5,11.08,0,45,43.1,21.8,0,33.9,0.1052
0,45,43.1,21.8,0,33.9,10.52,12,34,4.3,6.8,2.1,3.1,0.1768
12,34,4.3,6.8,2.1,3.1,17.68,15.8,22,16,14.7,7.8,15.4,0.1835
15.8,22,16,14.7,7.8,15.4,18.35,0,6,39,59.8,11.9,32.7,0.2326
0,6,39,59.8,11.9,32.7,23.26,0,0,20,7.4,0,21.1,0.4487
0,0,20,7.4,0,21.1,44.87,0,0,0,0,0,0,0.5972
0,0,0,0,0,0,59.72,0,0,0,0,0,0,0.5137
0,0,0,0,0,0,51.37,0,0,0,0,0,0,0.4849
0,0,0,0,0,0,48.49,0,0,0,0,0,0,0.4017
0,0,0,0,0,0,40.17,0,0,0,0,0.1,0,0.2595
0,0,0,0,0.1,0,25.95,2.4,59,6,40.5,8.4,75,0.0708
2.4,59,6,40.5,8.4,75,7.08,0,0,0,0,0,0,0.1451
0,0,0,0,0,0,14.51,11.9,36,4,31.1,4.5,8.7,0.2123
11.9,36,4,31.1,4.5,8.7,21.23,37.2,4,4.1,4.3,44.6,1.5,0.1594
37.2,4,4.1,4.3,44.6,1.5,15.94,2.5,0,0,0,7.2,0,0.1268
2.5,0,0,0,7.2,0,12.68,0,0,0,0,13.3,0.5,0.1926
0,0,0,0,13.3,0.5,19.26,0,0,0,0,0,0,0.4876
0,0,0,0,0,0,48.76,0,0,0,0,0,0,0.2357
0,0,0,0,0,0,23.57,0,0,0,0,0,0,0.1912
0,0,0,0,0,0,19.12,0,0,0,0,0,0,0.1372
0,0,0,0,0,0,13.72,0,0,0,0,0,0,0.1152
0,0,0,0,0,0,11.52,0,0,0,0,0,0,0.1038
0,0,0,0,0,0,10.38,13.2,35,2.4,24.6,5.1,9.8,0.096
13.2,35,2.4,24.6,5.1,9.8,9.6,2.8,4,7,2.9,2.3,6.1,0.0894
2.8,4,7,2.9,2.3,6.1,8.94,1,4,27,3.6,0,12.7,0.0919
1,4,27,3.6,0,12.7,9.19,9.7,30,70,28.6,3,130.1,0.1915
9.7,30,70,28.6,3,130.1,19.15,0,60,9,56.6,13.2,13,1.7514
0,60,9,56.6,13.2,13,175.14,5.6,0,8,8.7,4.5,4,4.3657
5.6,0,8,8.7,4.5,4,436.57,0,0,24,46.2,5.2,31.3,5.9093
0,0,24,46.2,5.2,31.3,590.93,57.5,171,138.4,225.7,31.6,130.8,5.5201
57.5,171,138.4,225.7,31.6,130.8,552.01,0,0,0,7,0,6.9,6.2004
0,0,0,7,0,6.9,620.04,0,0,0,0,0,0,4.013
0,0,0,0,0,0,401.3,0,0,0,0,0,0,1.7117
0,0,0,0,0,0,171.17,0,35,20,30.9,0,25.4,1.0301
0,35,20,30.9,0,25.4,103.01,0,0,0,0.1,0,0,0.9044
0,0,0,0.1,0,0,90.44,0,0,0,0,0,0,2.8535
0,0,0,0,0,0,285.35,0,0,0,0,0,0,1.9171
0,0,0,0,0,0,191.71,33.2,42,150,33.6,22.8,145.4,1.1058
33.2,42,150,33.6,22.8,145.4,110.58,62.3,17,17.7,19,76.4,14.3,3.1302
62.3,17,17.7,19,76.4,14.3,313.02,2.5,5,0,2.5,14,0.2,5.5034
2.5,5,0,2.5,14,0.2,550.34,0,5,27.5,8.4,0,15.8,5.648
0,5,27.5,8.4,0,15.8,564.8,0,0,0,0,0,0,5.4544
0,0,0,0,0,0,545.44,0,0,0,0,0,0,5.1182
0,0,0,0,0,0,511.82,0,0,0,0,0,0,4.7196
0,0,0,0,0,0,471.96,0,0,0,0,0,0,3.2885
0,0,0,0,0,0,328.85,0,0,0,0,0,0,1.9059
0,0,0,0,0,0,190.59,0,0,0,0,0,0,0.327
0,0,0,0,0,0,32.7,0,0,0,0,0,0,0.2192
0,0,0,0,0,0,21.92,0,0,0,0,0,0,0.1687
0,0,0,0,0,0,16.87,0,0,0,0,0,0,0.1495
0,0,0,0,0,0,14.95,0,0,0,0,0,0,0.1334
0,0,0,0,0,0,13.34,0,0,0,0,0,0,0.1396
0,0,0,0,0,0,13.96,0,0,0,0,0,0.1,0.1958
0,0,0,0,0,0.1,19.58,0,0,0,6.4,0,1.2,0.1425
0,0,0,6.4,0,1.2,14.25,0,0,0,0,0,1,0.1711
0,0,0,0,0,1,17.11,0,0,0,0,0,0,0.1652
0,0,0,0,0,0,16.52,0,0,0,0,0,0,0.1548
0,0,0,0,0,0,15.48,0,0,0,0,0,0,0.1388
0,0,0,0,0,0,13.88,0,0,0,0,0,0,0.0966
0,0,0,0,0,0,9.66,0,0,0,0,0,0,0.0891
0,0,0,0,0,0,8.91,0,0,0,0,0,0,0.0854
0,0,0,0,0,0,8.54,0,0,0,0,0,0,0.0846
0,0,0,0,0,0,8.46,0,0,0,0,0,0,0.0979
0,0,0,0,0,0,9.79,0,0,0,0,0,0,0.1249
0,0,0,0,0,0,12.49,0,0,0,0,0,0.3,0.1182
0,0,0,0,0,0.3,11.82,7.3,34,11.5,75,28.2,13.1,0.1093
7.3,34,11.5,75,28.2,13.1,10.93,0,0,0,0.4,0.1,0,0.3941
0,0,0,0.4,0.1,0,39.41,0,0,0,0,0,0,0.215
0,0,0,0,0,0,21.5,0,0,0,0,0,0,0.1699
0,0,0,0,0,0,16.99,0,0,0,0,0.3,0.4,0.1419
0,0,0,0,0.3,0.4,14.19,9.3,0,0,0,0,0,0.1142
9.3,0,0,0,0,0,11.42,0,0,0,0,0,0,0.1167
0,0,0,0,0,0,11.67,18,18,12,42.4,8.6,12,0.1228
18,18,12,42.4,8.6,12,12.28,15,52,11,77.6,23.4,13,0.2004
15,52,11,77.6,23.4,13,20.04,16.7,30,29.5,46.1,14.7,29,0.2896
16.7,30,29.5,46.1,14.7,29,28.96,16.7,0,0,1.4,1.8,0,0.8135
16.7,0,0,1.4,1.8,0,81.35,2.2,0,0,0,11.1,0,1.0026
2.2,0,0,0,11.1,0,100.26,0,5,0,0,1.1,2.7,0.7444
0,5,0,0,1.1,2.7,74.44,0,0,0,0.1,0,0.1,0.452
0,0,0,0.1,0,0.1,45.2,0,0,0,21.4,0,0,0.3655
0,0,0,21.4,0,0,36.55,0,0,9.8,0,6.5,5.3,0.3479
0,0,9.8,0,6.5,5.3,34.79,0,0,0,0,0,0,0.2806
0,0,0,0,0,0,28.06,0,0,0,0,0,0,0.3266
0,0,0,0,0,0,32.66,0,0,0,0,0,0,0.3391
0,0,0,0,0,0,33.91,0,0,0,0,0,0,0.2389
0,0,0,0,0,0,23.89,0,0,0,0,0,0,0.2115
0,0,0,0,0,0,21.15,0,0,0,0,0,0,0.1241
0,0,0,0,0,0,12.41,0,0,0,0,0,0,0.1058
0,0,0,0,0,0,10.58,0,0,0,0,0,0,0.0937
0,0,0,0,0,0,9.37,0,0,0,0,0,0,0.084
0,0,0,0,0,0,8.4,0,0,0,0,0,0,0.0754
0,0,0,0,0,0,7.54,0,0,0,0,0,0,0.0753
0,0,0,0,0,0,7.53,0,0,0,0.1,0,8.1,0.0717
0,0,0,0.1,0,8.1,7.17,20.3,55,19.5,81.8,22.4,30,0.0655
20.3,55,19.5,81.8,22.4,30,6.55,0,15,9,10.9,6.9,10,0.145
0,15,9,10.9,6.9,10,14.5,14.5,0,0,0,1.3,0.4,0.6148
14.5,0,0,0,1.3,0.4,61.48,0,0,0,13.3,0,11.7,0.5735
0,0,0,13.3,0,11.7,57.35,0,0,0,2.8,1.8,4.6,0.5217
0,0,0,2.8,1.8,4.6,52.17,12.3,0,0,0,0,0.9,0.4414
12.3,0,0,0,0,0.9,44.14,0,0,0,0,0,0,0.5026
0,0,0,0,0,0,50.26,0,0,0,0,0,0,0.3331
0,0,0,0,0,0,33.31,0,0,0,0,0,0,0.2452
0,0,0,0,0,0,24.52,0,0,20,0,0,0,0.214
0,0,20,0,0,0,21.4,0,0,1.5,0,0,0.7,0.2256
0,0,1.5,0,0,0.7,22.56,0,0,0,7.8,33.1,24.1,0.2163
0,0,0,7.8,33.1,24.1,21.63,0,0,0,0,0,0,0.2015
0,0,0,0,0,0,20.15,0,0,0,0,0,0,0.1925
0,0,0,0,0,0,19.25,0,0,0,0,0,0,0.0978
